CustomerID,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Support_Calls,Contract_Type,Payment_Method,Has_Additional_Services,Churn
7908,39,28,177.49,428.89,4,One Year,PayPal,0,1
7909,33,34,75.22,12.94,6,Two Year,PayPal,0,0
7910,45,47,172.7,42.21,5,Two Year,Debit Card,1,0
7911,65,1,143.31,388.29,7,Month-to-Month,UPI,0,0
7912,52,41,155.57,312.23,0,One Year,UPI,1,0
7913,62,48,69.76,279.73,6,Two Year,PayPal,0,0
7914,63,31,53.27,307.18,8,Month-to-Month,Credit Card,0,0
7915,25,36,87.28,465.13,6,Two Year,Debit Card,0,0
7916,61,44,14.6,327.94,5,Two Year,Debit Card,1,0
7917,72,33,184.56,323.91,8,Two Year,Debit Card,0,0
7918,72,33,83.53,379.86,3,One Year,PayPal,1,0
7919,39,39,197.83,433.38,9,One Year,Debit Card,0,0
7920,38,18,154.68,131.33,5,Two Year,Credit Card,1,0
7921,43,23,25.3,308.57,5,Two Year,UPI,1,0
7922,57,23,135.44,292.2,9,Two Year,Credit Card,1,0
7923,38,15,61.46,67.86,2,One Year,Debit Card,1,0
7924,42,26,56.31,260.4,6,Two Year,UPI,1,0
7925,58,30,58.75,35.24,0,Two Year,Debit Card,1,0
7926,18,25,184.05,92.89,7,Two Year,Debit Card,0,1
7927,23,45,105.0,456.53,7,Two Year,PayPal,1,0
7928,40,16,137.2,60.06,7,One Year,UPI,0,0
7929,68,39,63.38,289.67,8,Month-to-Month,Debit Card,0,0
7930,40,48,109.36,162.08,3,Month-to-Month,Debit Card,1,0
7931,60,45,76.52,277.88,5,Two Year,PayPal,1,0
7932,60,14,71.02,117.87,6,Month-to-Month,UPI,0,1
7933,40,17,56.92,222.47,1,Month-to-Month,Debit Card,0,0
7934,49,12,87.71,433.73,5,One Year,Debit Card,1,0
7935,47,29,135.41,188.42,7,Two Year,Credit Card,0,0
7936,30,32,52.19,176.84,3,One Year,Credit Card,0,0
7937,60,56,193.43,223.34,4,Month-to-Month,Credit Card,1,0
7938,35,24,33.68,50.7,7,Month-to-Month,PayPal,0,0
7939,40,52,101.24,193.98,2,Two Year,Credit Card,1,0
7940,32,13,26.16,3.95,5,Two Year,Credit Card,1,0
7941,50,56,14.31,251.95,0,One Year,Debit Card,0,0
7942,38,20,185.31,424.05,3,Two Year,PayPal,0,0
7943,74,15,163.97,276.26,5,Month-to-Month,UPI,0,0
7944,56,56,141.89,304.06,2,One Year,Debit Card,1,1
7945,40,53,174.39,15.77,0,One Year,Debit Card,0,0
7946,44,4,162.54,429.83,5,Two Year,PayPal,0,0
7947,62,54,132.98,192.81,2,Two Year,PayPal,1,0
7948,61,34,171.0,487.44,7,Month-to-Month,Debit Card,0,0
7949,35,28,84.25,60.67,6,One Year,Debit Card,0,0
7950,41,50,115.02,472.36,6,One Year,Debit Card,1,0
7951,68,2,157.5,317.33,7,One Year,PayPal,1,0
7952,64,57,26.11,26.64,6,One Year,Debit Card,0,0
7953,57,47,173.14,485.86,4,Month-to-Month,Debit Card,1,1
7954,68,30,39.8,7.43,9,Month-to-Month,UPI,0,0
7955,59,26,174.26,365.48,7,Month-to-Month,Credit Card,1,0
7956,24,51,69.15,444.82,7,Two Year,Credit Card,1,0
7957,67,47,72.09,88.32,7,Month-to-Month,Credit Card,1,1
7958,65,26,24.05,172.01,9,Month-to-Month,Credit Card,0,0
7959,37,20,178.32,280.83,5,Month-to-Month,Credit Card,1,0
7960,44,42,43.16,340.06,1,Month-to-Month,Debit Card,1,1
7961,23,28,129.71,436.0,7,Two Year,Debit Card,1,0
7962,44,56,132.35,380.65,9,One Year,UPI,1,0
7963,26,20,63.42,181.98,0,One Year,PayPal,0,0
7964,70,11,197.28,410.95,8,Two Year,UPI,1,0
7965,62,58,22.19,483.06,8,Month-to-Month,PayPal,0,1
7966,74,10,125.5,113.88,5,One Year,PayPal,0,0
7967,48,23,101.11,37.51,9,One Year,UPI,1,1
7968,38,37,56.64,213.6,5,One Year,Debit Card,0,0
7969,43,41,41.07,440.76,5,One Year,UPI,1,1
7970,57,52,150.05,75.57,3,Month-to-Month,Credit Card,0,0
7971,65,19,184.1,442.96,0,One Year,UPI,1,0
7972,62,45,30.43,496.11,0,Two Year,Debit Card,0,0
7973,30,18,46.86,27.47,0,Two Year,Debit Card,0,0
7974,66,49,197.39,247.88,4,One Year,PayPal,1,0
7975,40,27,12.85,164.78,6,Month-to-Month,PayPal,1,0
7976,37,6,106.57,197.14,0,One Year,UPI,0,0
7977,54,10,108.06,226.09,0,One Year,PayPal,0,0
7978,71,2,60.0,369.98,5,One Year,UPI,1,1
7979,70,24,135.98,295.85,1,Two Year,PayPal,0,0
7980,45,38,189.54,480.62,1,Two Year,Debit Card,0,0
7981,34,28,95.54,166.72,6,Month-to-Month,PayPal,0,0
7982,45,28,152.39,270.98,8,One Year,Credit Card,1,0
7983,58,53,132.75,406.76,7,One Year,Debit Card,0,0
7984,19,45,99.86,186.83,1,One Year,Credit Card,1,0
7985,42,50,19.46,232.92,6,One Year,Debit Card,1,1
7986,67,39,150.93,342.64,4,Two Year,UPI,0,1
7987,58,2,79.02,430.44,9,Month-to-Month,Debit Card,1,0
7988,23,46,52.65,208.13,3,Two Year,PayPal,1,0
7989,28,5,190.17,266.21,9,One Year,Credit Card,1,1
7990,74,50,156.97,487.57,3,Two Year,Debit Card,1,0
7991,55,11,192.83,21.71,3,Month-to-Month,UPI,1,0
7992,23,10,58.68,224.39,8,One Year,Credit Card,1,0
7993,62,43,168.8,318.17,6,One Year,Debit Card,1,1
7994,28,59,125.47,4.71,6,Two Year,UPI,1,0
7995,31,2,196.49,298.59,3,Two Year,Debit Card,0,0
7996,19,15,189.8,28.57,8,Two Year,Debit Card,1,1
7997,57,39,194.86,428.85,7,Month-to-Month,Credit Card,0,0
7998,20,41,190.84,403.64,9,Month-to-Month,Debit Card,1,1
7999,72,37,11.46,16.61,3,Month-to-Month,Credit Card,1,0
8000,70,7,150.81,24.88,5,One Year,Credit Card,0,0
8001,52,20,61.67,376.93,3,One Year,PayPal,0,0
8002,50,34,143.96,185.09,0,Two Year,Credit Card,0,0
8003,41,35,196.32,287.73,4,One Year,Debit Card,0,1
8004,36,34,17.48,135.53,9,Month-to-Month,Debit Card,0,1
8005,35,53,117.73,86.9,2,One Year,Debit Card,0,0
8006,66,22,149.64,148.39,0,Two Year,Debit Card,1,0
8007,69,31,58.14,123.73,1,Two Year,Credit Card,0,0
8008,41,23,52.77,224.43,1,Two Year,PayPal,1,0
8009,62,19,21.47,373.46,7,Two Year,Credit Card,0,0
8010,52,4,27.84,277.29,3,One Year,Debit Card,0,1
8011,18,24,134.78,304.78,2,Two Year,Credit Card,1,0
8012,53,20,105.99,235.3,3,One Year,PayPal,1,1
8013,42,39,15.71,162.7,9,Two Year,UPI,0,1
8014,62,28,194.24,72.18,0,Two Year,PayPal,1,0
8015,66,54,134.65,177.61,0,One Year,PayPal,0,1
8016,60,39,107.94,332.77,4,Month-to-Month,UPI,0,1
8017,51,17,61.82,367.02,6,Month-to-Month,PayPal,1,0
8018,42,19,135.04,234.86,8,Month-to-Month,PayPal,0,0
8019,33,54,79.19,322.68,6,Month-to-Month,Credit Card,1,0
8020,51,48,143.47,105.67,4,Two Year,PayPal,1,0
8021,46,35,139.69,430.1,2,One Year,PayPal,1,0
8022,36,32,27.62,433.04,7,Month-to-Month,Debit Card,0,1
8023,40,47,182.76,160.5,6,Two Year,PayPal,0,0
8024,36,46,102.53,274.08,3,One Year,Credit Card,1,0
8025,42,47,84.66,303.53,0,Two Year,UPI,0,0
8026,33,46,191.54,236.48,2,Month-to-Month,Debit Card,0,0
8027,71,39,93.26,455.62,7,One Year,Credit Card,1,1
8028,68,57,147.03,369.99,1,One Year,Debit Card,1,0
8029,26,35,134.48,336.42,8,Two Year,PayPal,0,0
8030,18,30,41.38,260.29,3,Two Year,Credit Card,1,1
8031,59,17,198.32,42.88,6,One Year,Debit Card,0,0
8032,36,42,98.08,54.36,9,Month-to-Month,Credit Card,0,0
8033,50,47,85.01,149.85,6,Month-to-Month,Debit Card,1,1
8034,51,29,184.73,106.16,7,One Year,PayPal,1,0
8035,33,6,110.56,476.29,6,One Year,UPI,0,1
8036,61,17,143.96,205.2,3,Month-to-Month,UPI,0,1
8037,57,17,170.79,438.36,6,Month-to-Month,Credit Card,0,0
8038,72,14,54.74,409.13,4,Two Year,UPI,1,0
8039,35,24,42.2,406.38,9,Two Year,Credit Card,1,1
8040,51,57,23.02,108.25,6,Month-to-Month,Credit Card,1,0
8041,42,50,180.46,223.94,2,One Year,PayPal,1,0
8042,62,57,48.07,159.32,9,One Year,PayPal,0,0
8043,23,37,68.47,485.22,6,Two Year,Debit Card,0,0
8044,38,40,64.3,438.43,6,One Year,Credit Card,0,0
8045,23,39,67.87,125.34,1,One Year,Debit Card,0,0
8046,49,55,136.93,157.1,7,One Year,Debit Card,1,1
8047,58,32,191.28,264.69,6,One Year,PayPal,1,1
8048,65,36,72.6,139.66,8,Two Year,Credit Card,1,1
8049,60,50,87.45,412.35,3,One Year,PayPal,0,0
8050,56,37,156.52,409.71,8,Month-to-Month,Credit Card,0,0
8051,48,48,92.14,362.31,0,Two Year,UPI,1,0
8052,59,14,185.95,344.81,4,One Year,UPI,0,0
8053,27,27,105.61,273.88,9,One Year,Debit Card,0,0
8054,47,59,76.07,173.88,6,One Year,PayPal,0,0
8055,74,19,194.6,418.55,3,Two Year,PayPal,0,0
8056,69,31,90.9,429.49,6,One Year,Credit Card,0,1
8057,35,46,53.92,25.23,8,Two Year,Debit Card,1,0
8058,41,9,43.76,199.61,4,Month-to-Month,PayPal,1,1
8059,69,38,199.08,13.8,4,One Year,Debit Card,0,0
8060,26,17,153.07,419.82,1,Two Year,PayPal,0,0
8061,48,19,87.65,88.96,4,Month-to-Month,UPI,0,1
8062,32,44,167.01,337.1,7,Two Year,PayPal,1,0
8063,21,4,113.89,179.01,3,One Year,PayPal,0,0
8064,57,48,70.3,408.12,1,Two Year,UPI,0,0
8065,26,57,151.24,255.09,7,One Year,Debit Card,0,0
8066,62,11,151.72,162.54,3,Two Year,Debit Card,0,1
8067,26,22,105.03,162.27,4,Month-to-Month,Debit Card,1,0
8068,43,4,18.58,163.8,6,One Year,UPI,0,1
8069,21,17,24.63,394.4,4,Month-to-Month,UPI,1,1
8070,34,8,159.86,355.7,9,One Year,UPI,0,0
8071,33,46,166.46,159.95,3,Two Year,Debit Card,0,0
8072,32,59,138.88,245.36,6,Month-to-Month,Debit Card,0,1
8073,52,34,169.42,38.54,3,One Year,Debit Card,0,1
8074,74,11,146.7,413.84,9,Month-to-Month,Debit Card,0,0
8075,69,31,180.42,133.34,3,Month-to-Month,Credit Card,0,0
8076,22,11,38.58,444.67,1,One Year,UPI,1,1
8077,72,56,83.67,298.6,4,Two Year,UPI,0,0
8078,22,54,98.18,284.13,7,Month-to-Month,UPI,1,0
8079,37,56,66.56,81.78,3,One Year,Debit Card,1,0
8080,32,38,147.82,35.23,1,Month-to-Month,Debit Card,0,0
8081,35,53,183.36,276.53,8,Month-to-Month,Credit Card,1,0
8082,64,21,88.37,234.26,5,Two Year,Credit Card,0,1
8083,19,46,188.89,60.28,2,One Year,Debit Card,0,0
8084,46,30,108.19,417.88,9,One Year,Debit Card,0,0
8085,30,10,109.28,208.91,4,Month-to-Month,Debit Card,0,0
8086,21,26,124.04,130.6,5,Two Year,UPI,1,1
8087,59,27,60.98,394.24,8,Two Year,Credit Card,1,0
8088,62,8,82.84,456.58,4,Two Year,UPI,0,0
8089,27,39,115.12,153.33,8,One Year,PayPal,1,0
8090,48,8,188.98,388.09,0,One Year,PayPal,0,0
8091,58,8,132.11,326.43,9,Month-to-Month,PayPal,0,0
8092,25,55,73.29,494.87,3,Two Year,PayPal,1,0
8093,20,34,11.99,102.39,0,Two Year,UPI,0,0
8094,65,59,196.52,480.36,1,One Year,PayPal,1,0
8095,63,16,103.67,157.98,1,Month-to-Month,Debit Card,1,0
8096,26,41,188.31,206.27,9,One Year,PayPal,0,0
8097,47,13,114.38,179.73,4,One Year,Debit Card,1,0
8098,70,23,125.04,134.59,0,Month-to-Month,UPI,1,0
8099,28,12,145.26,346.76,9,Two Year,Credit Card,0,0
8100,52,27,70.99,294.78,2,Two Year,Credit Card,1,0
8101,54,22,142.81,153.19,5,Month-to-Month,PayPal,1,0
8102,59,32,110.09,66.54,0,Two Year,Credit Card,1,0
8103,30,57,137.77,159.03,0,Month-to-Month,Debit Card,1,1
8104,53,49,168.81,190.93,2,Month-to-Month,PayPal,0,0
8105,73,27,45.0,190.64,8,One Year,PayPal,0,0
8106,30,2,126.57,178.95,1,Two Year,Debit Card,1,0
8107,29,45,19.9,24.84,5,Two Year,Debit Card,1,0
8108,54,33,29.4,232.28,2,Month-to-Month,UPI,0,0
8109,27,26,138.17,418.19,5,One Year,Debit Card,0,0
8110,73,28,23.48,90.59,6,One Year,UPI,1,0
8111,26,19,123.12,73.26,6,Two Year,PayPal,1,0
8112,69,43,51.8,236.19,1,Month-to-Month,Credit Card,0,0
8113,24,5,67.78,185.62,2,Two Year,Credit Card,1,0
8114,19,33,34.63,280.86,3,Two Year,UPI,1,0
8115,71,20,57.25,473.56,7,One Year,Credit Card,1,0
8116,73,30,166.05,380.56,4,One Year,Credit Card,1,1
8117,40,45,131.39,343.69,0,One Year,PayPal,0,1
8118,56,8,190.45,208.26,8,One Year,UPI,0,0
8119,57,38,19.26,144.04,0,Month-to-Month,Debit Card,0,1
8120,56,17,160.56,270.36,1,Two Year,Credit Card,0,0
8121,38,44,142.82,442.78,6,One Year,PayPal,0,0
8122,40,1,59.57,438.43,2,Two Year,PayPal,0,0
8123,46,3,148.54,223.03,5,Month-to-Month,Credit Card,0,0
8124,31,46,146.14,123.49,7,One Year,Debit Card,0,0
8125,43,26,97.28,113.06,4,Month-to-Month,Debit Card,0,0
8126,68,31,140.84,17.48,0,One Year,UPI,1,0
8127,22,8,94.47,421.41,9,Two Year,UPI,0,0
8128,72,43,73.75,132.79,2,Month-to-Month,UPI,1,0
8129,48,59,98.63,179.82,1,One Year,PayPal,1,0
8130,42,46,180.07,404.7,5,Two Year,Debit Card,1,0
8131,48,8,83.07,60.45,4,Two Year,UPI,0,0
8132,67,35,86.7,230.89,6,Two Year,PayPal,1,0
8133,37,39,125.6,61.61,1,One Year,Debit Card,0,0
8134,61,28,153.07,221.2,5,Two Year,Credit Card,0,0
8135,72,51,149.58,24.05,4,Two Year,UPI,0,1
8136,34,4,13.76,259.05,5,One Year,UPI,1,1
8137,62,57,140.61,397.96,4,Month-to-Month,Debit Card,1,0
8138,19,16,95.61,338.31,6,Two Year,Credit Card,0,0
8139,42,13,109.58,254.83,4,One Year,Credit Card,1,0
8140,30,20,116.72,414.46,6,Month-to-Month,PayPal,0,0
8141,56,51,149.03,114.28,0,Two Year,UPI,1,0
8142,45,5,167.95,415.48,8,One Year,Credit Card,1,0
8143,59,55,132.79,138.54,5,One Year,PayPal,1,0
8144,72,37,117.14,181.56,8,Two Year,UPI,0,1
8145,23,20,81.02,64.65,0,Month-to-Month,UPI,1,0
8146,20,24,36.2,51.33,1,Month-to-Month,UPI,0,1
8147,52,36,192.13,466.09,6,Month-to-Month,UPI,1,0
8148,35,34,97.75,95.39,3,Two Year,Credit Card,1,0
8149,28,58,117.58,166.98,9,Two Year,Credit Card,0,0
8150,71,45,152.7,264.81,0,Month-to-Month,Credit Card,1,0
8151,37,48,23.0,174.26,4,Month-to-Month,Debit Card,0,1
8152,22,54,172.45,435.13,3,Month-to-Month,Debit Card,0,0
8153,36,34,161.43,450.41,5,Month-to-Month,UPI,1,0
8154,39,19,157.14,163.33,6,One Year,Credit Card,0,1
8155,36,17,14.18,46.47,2,Two Year,PayPal,1,0
8156,64,5,110.04,105.47,5,Month-to-Month,Credit Card,0,1
8157,33,25,20.31,237.46,1,One Year,PayPal,0,0
8158,41,18,114.67,144.6,9,Month-to-Month,UPI,1,1
8159,58,55,146.51,227.01,3,Month-to-Month,UPI,0,1
8160,21,53,33.15,379.47,9,One Year,UPI,0,1
8161,32,50,142.03,210.61,8,Month-to-Month,Credit Card,0,0
8162,42,8,95.41,98.9,6,Month-to-Month,Credit Card,0,0
8163,61,27,164.2,179.3,1,One Year,PayPal,1,0
8164,72,15,111.38,371.62,5,One Year,PayPal,1,0
8165,52,45,73.86,212.32,3,One Year,Debit Card,1,0
8166,72,13,73.08,125.14,7,One Year,UPI,0,0
8167,31,16,180.52,213.99,7,One Year,PayPal,0,0
8168,66,22,96.05,227.68,0,Month-to-Month,Credit Card,1,0
8169,36,20,87.09,148.54,7,Two Year,PayPal,1,0
8170,55,13,17.58,497.84,9,One Year,Debit Card,1,0
8171,53,20,79.22,383.93,6,Two Year,Credit Card,0,0
8172,24,2,171.43,346.38,0,Month-to-Month,Credit Card,1,0
8173,47,35,154.59,427.51,2,One Year,Credit Card,0,0
8174,36,47,51.97,333.38,4,Two Year,PayPal,0,0
8175,66,55,88.48,395.59,2,Two Year,UPI,1,0
8176,42,19,47.35,206.56,2,Two Year,UPI,0,0
8177,33,45,191.3,250.44,0,Two Year,UPI,1,1
8178,64,37,123.64,23.97,7,Two Year,UPI,1,0
8179,71,58,153.33,140.68,8,One Year,UPI,0,1
8180,57,54,145.62,184.32,4,One Year,Credit Card,0,1
8181,68,6,176.0,312.92,0,One Year,Credit Card,1,0
8182,25,14,190.37,232.37,0,Two Year,PayPal,1,0
8183,35,4,16.16,304.12,8,Two Year,Credit Card,1,0
8184,45,22,195.31,356.81,0,Month-to-Month,PayPal,1,1
8185,33,51,175.4,21.84,8,Two Year,PayPal,1,0
8186,69,55,82.76,129.51,2,Month-to-Month,Debit Card,1,0
8187,36,39,169.04,85.87,2,Month-to-Month,Credit Card,0,1
8188,59,36,149.95,94.13,3,One Year,PayPal,0,0
8189,34,34,160.69,251.81,4,Two Year,UPI,0,0
8190,62,27,51.93,370.12,5,Two Year,UPI,1,0
8191,30,7,133.23,136.75,5,Month-to-Month,Debit Card,0,0
8192,24,3,14.93,412.31,9,Month-to-Month,PayPal,1,0
8193,44,47,171.16,446.28,8,Two Year,Credit Card,1,0
8194,27,33,190.7,175.59,0,Month-to-Month,UPI,0,1
8195,51,2,135.8,340.84,8,Two Year,UPI,0,0
8196,53,42,107.41,58.97,3,Two Year,Debit Card,1,0
8197,42,16,147.89,372.14,6,Month-to-Month,UPI,0,0
8198,23,25,72.01,82.93,5,One Year,PayPal,1,0
8199,41,15,129.01,343.86,8,Two Year,Debit Card,0,0
8200,35,24,146.6,211.24,1,Month-to-Month,UPI,0,0
8201,40,15,37.11,464.26,1,Month-to-Month,Credit Card,0,0
8202,23,31,36.61,232.5,6,Month-to-Month,PayPal,0,0
8203,46,14,146.07,15.94,8,Two Year,UPI,0,1
8204,42,54,92.04,240.59,4,Two Year,Credit Card,0,0
8205,72,14,178.95,397.85,6,Two Year,PayPal,0,0
8206,34,6,69.27,323.72,7,Month-to-Month,UPI,1,0
8207,63,14,18.06,483.17,7,One Year,Debit Card,0,0
8208,41,17,133.48,421.71,3,One Year,Credit Card,1,0
8209,28,18,140.01,263.51,9,Two Year,UPI,1,0
8210,43,20,115.18,103.66,6,Two Year,Debit Card,0,0
8211,68,51,139.83,2.39,0,Two Year,PayPal,1,0
8212,51,17,109.51,490.26,3,One Year,PayPal,0,0
8213,45,16,141.6,469.19,4,One Year,Credit Card,0,0
8214,20,40,18.35,137.43,9,Two Year,Credit Card,0,0
8215,28,39,80.0,319.29,6,Month-to-Month,PayPal,1,0
8216,55,52,50.06,364.76,5,One Year,Debit Card,0,0
8217,31,32,28.87,289.22,3,Two Year,PayPal,1,1
8218,68,44,54.48,421.56,2,One Year,UPI,1,1
8219,43,9,46.35,39.37,5,Month-to-Month,UPI,0,0
8220,65,27,194.89,448.3,9,Month-to-Month,Debit Card,0,0
8221,38,46,64.44,196.31,4,One Year,UPI,0,0
8222,71,52,53.88,240.6,2,Two Year,UPI,1,0
8223,73,33,168.63,222.64,3,One Year,Credit Card,1,0
8224,56,10,89.63,265.88,1,Two Year,UPI,0,0
8225,47,17,90.08,299.29,8,One Year,Debit Card,1,0
8226,25,49,94.28,355.32,6,Month-to-Month,PayPal,0,0
8227,68,49,89.14,262.71,9,One Year,Debit Card,0,0
8228,37,36,72.05,342.54,2,Two Year,Credit Card,1,0
8229,65,17,64.4,169.48,7,Two Year,Debit Card,1,0
8230,49,18,177.57,468.37,7,Month-to-Month,PayPal,1,0
8231,39,52,40.72,32.73,0,Two Year,PayPal,0,0
8232,24,23,44.4,273.0,4,Two Year,Debit Card,1,0
8233,26,34,118.63,44.15,4,Month-to-Month,PayPal,1,0
8234,62,8,75.3,221.66,2,Two Year,Credit Card,0,1
8235,18,13,90.09,129.16,1,Two Year,Debit Card,1,0
8236,46,23,163.24,468.48,0,One Year,UPI,1,0
8237,25,57,181.69,7.03,3,One Year,Debit Card,1,0
8238,73,54,160.21,195.91,9,One Year,UPI,1,1
8239,71,20,54.64,391.13,1,One Year,UPI,1,0
8240,21,22,196.19,94.64,4,One Year,Debit Card,0,0
8241,52,47,79.0,407.89,9,One Year,PayPal,0,0
8242,20,52,42.12,429.93,1,One Year,UPI,0,0
8243,71,23,104.9,354.15,0,Month-to-Month,UPI,0,0
8244,62,41,147.8,104.93,9,One Year,Debit Card,0,0
8245,57,35,25.82,136.38,9,Two Year,UPI,1,0
8246,24,3,130.51,83.88,9,Month-to-Month,Debit Card,1,0
8247,44,34,173.03,92.44,9,One Year,UPI,0,0
8248,18,33,59.74,18.73,8,One Year,UPI,1,1
8249,44,46,141.69,428.73,1,Two Year,Debit Card,1,0
8250,33,17,85.98,264.49,9,Month-to-Month,Debit Card,1,0
8251,55,45,88.69,164.22,3,Two Year,Credit Card,0,1
8252,24,19,63.35,145.14,2,Two Year,PayPal,0,0
8253,61,30,128.63,272.58,0,Month-to-Month,Credit Card,1,0
8254,40,23,78.59,163.68,7,Two Year,Debit Card,0,0
8255,58,15,167.87,431.93,1,Month-to-Month,UPI,0,0
8256,28,59,192.95,105.87,7,Two Year,PayPal,1,1
8257,59,57,187.67,441.21,0,Month-to-Month,Debit Card,0,1
8258,70,14,40.99,332.21,5,One Year,Credit Card,1,0
8259,50,2,12.7,478.34,3,Month-to-Month,UPI,0,0
8260,67,39,93.31,8.05,2,Two Year,UPI,1,0
8261,53,49,148.49,30.02,0,Two Year,Debit Card,1,0
8262,54,18,195.72,250.7,9,One Year,UPI,0,0
8263,58,6,158.85,456.23,0,One Year,Credit Card,1,0
8264,34,59,120.3,365.53,6,One Year,UPI,1,0
8265,52,32,15.01,311.26,5,Month-to-Month,Credit Card,0,0
8266,65,21,166.85,16.29,2,Month-to-Month,UPI,1,0
8267,22,40,43.66,177.4,1,Month-to-Month,PayPal,0,0
8268,65,28,20.57,173.25,9,Month-to-Month,Debit Card,0,0
8269,49,27,171.57,271.27,2,Month-to-Month,Debit Card,0,1
8270,20,2,117.59,129.28,7,Two Year,UPI,0,0
8271,69,33,34.42,133.94,6,Two Year,Debit Card,0,0
8272,64,16,83.44,310.62,6,Two Year,PayPal,1,0
8273,52,39,26.25,472.31,4,Month-to-Month,Credit Card,1,0
8274,69,22,131.22,330.26,9,One Year,PayPal,0,0
8275,31,56,63.66,334.23,2,Two Year,PayPal,1,0
8276,65,43,174.56,493.11,0,Two Year,Credit Card,0,1
8277,48,47,77.98,77.16,0,Month-to-Month,Debit Card,1,0
8278,48,13,103.98,17.4,5,Month-to-Month,Credit Card,0,0
8279,34,56,22.07,372.88,3,Month-to-Month,Credit Card,1,0
8280,41,2,62.36,219.67,6,Two Year,Credit Card,1,0
8281,69,14,138.59,214.7,9,One Year,Debit Card,1,1
8282,40,56,149.89,113.04,9,Month-to-Month,Credit Card,1,0
8283,35,38,56.14,253.68,9,Month-to-Month,PayPal,1,0
8284,67,41,105.73,221.37,0,One Year,Credit Card,0,0
8285,71,28,165.33,173.05,5,One Year,Credit Card,1,1
8286,31,7,82.18,221.65,6,One Year,UPI,1,1
8287,67,18,35.42,192.23,0,Month-to-Month,UPI,0,0
8288,32,56,92.06,469.98,1,Month-to-Month,PayPal,1,0
8289,32,41,124.12,490.14,8,Two Year,Debit Card,1,0
8290,23,55,11.41,420.03,8,Two Year,UPI,0,0
8291,44,36,76.23,495.21,5,Two Year,PayPal,1,1
8292,32,41,125.41,133.23,3,Two Year,UPI,1,1
8293,67,36,190.86,421.54,6,Two Year,UPI,0,0
8294,53,44,87.62,203.61,4,Two Year,Debit Card,1,1
8295,72,4,40.96,373.2,2,Month-to-Month,Debit Card,1,0
8296,25,57,111.5,101.1,3,Two Year,UPI,0,0
8297,32,30,64.29,406.07,1,Month-to-Month,UPI,1,0
8298,20,24,50.81,42.19,5,Month-to-Month,Debit Card,0,1
8299,64,20,122.18,135.64,2,One Year,Debit Card,0,1
8300,30,46,184.02,411.07,6,Month-to-Month,PayPal,1,0
8301,58,56,168.69,373.71,3,Month-to-Month,UPI,0,0
8302,51,31,44.64,250.87,7,Month-to-Month,Debit Card,0,0
8303,41,24,155.52,336.56,0,One Year,UPI,1,0
8304,57,7,53.68,93.19,8,Month-to-Month,PayPal,0,0
8305,49,26,65.23,334.05,2,One Year,Credit Card,0,0
8306,49,13,184.81,4.48,2,Two Year,UPI,1,0
8307,47,54,183.1,416.69,4,Month-to-Month,PayPal,1,0
8308,69,8,42.04,258.39,9,Two Year,Credit Card,1,1
8309,66,55,22.2,471.97,0,Month-to-Month,UPI,0,1
8310,30,5,65.69,239.34,2,One Year,PayPal,1,1
8311,18,44,120.54,216.83,3,Two Year,Credit Card,1,1
8312,51,13,176.61,225.3,1,Month-to-Month,PayPal,1,0
8313,32,29,32.58,180.18,5,Month-to-Month,PayPal,0,1
8314,61,20,88.84,83.75,9,One Year,PayPal,1,0
8315,31,14,61.63,421.11,3,Month-to-Month,PayPal,0,1
8316,74,32,12.84,194.85,0,Two Year,Credit Card,0,1
8317,46,50,159.8,264.79,2,One Year,Debit Card,0,0
8318,51,27,164.52,10.43,6,Two Year,PayPal,0,0
8319,35,56,52.03,30.6,2,Two Year,Credit Card,1,0
8320,71,25,38.74,298.79,5,Month-to-Month,PayPal,0,1
8321,24,52,37.47,439.67,5,Month-to-Month,UPI,1,0
8322,46,4,98.15,246.95,0,One Year,UPI,1,0
8323,72,21,56.83,82.9,1,One Year,Debit Card,1,0
8324,48,18,107.16,58.51,9,One Year,Credit Card,0,1
8325,42,39,83.12,449.94,5,Two Year,UPI,1,0
8326,55,15,50.07,350.97,1,Two Year,Credit Card,1,0
8327,31,53,152.73,483.11,1,Two Year,UPI,1,0
8328,25,38,38.57,41.63,3,Two Year,Credit Card,1,0
8329,44,48,161.79,451.36,7,Month-to-Month,PayPal,0,0
8330,71,52,116.67,422.89,5,One Year,PayPal,1,0
8331,19,24,168.09,446.65,7,Month-to-Month,UPI,0,0
8332,34,8,10.9,3.38,3,Month-to-Month,Debit Card,0,0
8333,54,28,152.35,371.08,2,Two Year,UPI,1,0
8334,31,21,19.79,274.69,6,One Year,UPI,0,1
8335,42,16,190.52,286.8,6,Two Year,Debit Card,1,1
8336,73,54,143.52,234.87,1,Two Year,PayPal,1,0
8337,47,16,70.83,371.47,0,One Year,PayPal,0,0
8338,46,35,70.77,499.92,7,One Year,UPI,1,0
8339,37,17,173.68,355.41,2,Month-to-Month,Credit Card,1,0
8340,38,9,181.54,339.19,5,Two Year,UPI,1,0
8341,70,57,179.4,327.39,6,Two Year,PayPal,0,0
8342,39,35,163.66,347.76,7,Two Year,Credit Card,1,0
8343,52,52,165.62,171.39,5,One Year,Debit Card,1,0
8344,54,29,118.83,160.45,6,Two Year,PayPal,0,0
